両生類・爬虫類,キタサンショウウオ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,キノボリトカゲ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
両生類・爬虫類,キノボリヤモリ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
両生類・爬虫類,クサガメ,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,クロイワトカゲモドキ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
両生類・爬虫類,クロガシラウミヘビ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
両生類・爬虫類,クロサンショウウオ,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,クロボシウミヘビ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
両生類・爬虫類,コガタハナサキガエル,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,コモチカナヘビ,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,
両生類・爬虫類,サキシマアオヘビ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,
両生類・爬虫類,サキシマカナヘビ,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,サキシマキノボリトカゲ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
両生類・爬虫類,サキシマスジオ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
両生類・爬虫類,サキシマスベトカゲ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,サキシマハブ,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,
両生類・爬虫類,サキシマバイカダ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,サキシママダラ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,
両生類・爬虫類,シマヘビ,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,シュレーゲルアオガエル,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,シリケンイモリ,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,シロアゴガエル,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,
両生類・爬虫類,シロイシガメ,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,シロマダラ,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,
両生類・爬虫類,ジムグリ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
両生類・爬虫類,スッポン,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,セグロウミヘビ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
両生類・爬虫類,セマルハコガメ,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,タイマイ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
両生類・爬虫類,タイワンスジオ,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,
両生類・爬虫類,タイワンハブ,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,
両生類・爬虫類,タカチホヘビ,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,
両生類・爬虫類,タカラヤモリ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
両生類・爬虫類,タゴガエル,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,タシロヤモリ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
両生類・爬虫類,タワヤモリ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,
両生類・爬虫類,ダルマガエル,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,
両生類・爬虫類,ダンジョヒバカリ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,チョウセンヤマアカガエル,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ツシマアカガエル,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,
両生類・爬虫類,ツシマサンショウウオ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,ツシマスベトカゲ,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,
両生類・爬虫類,ツシママムシ,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,ツチガエル,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,
両生類・爬虫類,トウキョウサンショウウオ,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,
両生類・爬虫類,トウキョウダルマガエル,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,
